,ID,Year_Birth,Age,Age_Group,Education,FamilySize,Income,IncomeClass,Dt_Customer,Day_Customer,Day_Joined,Month_Joined,Year_Joined,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,T_AmountSpent,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,T_NPurchase,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,T_AcceptedCmpgn,Complain
424,6932,1941,73,Old,Postgraduate,2,93027.0,Middle,2013-04-13,442,Saturday,April,2013,77,1285.0,42.0,716.0,55.0,0.0,21.0,2119.0,0,7,10,5,2,22,0,0,1,0,0,1,0
425,7284,1953,61,Old,Undergraduate,5,48686.0,Lower Middle,2013-12-04,207,Wednesday,December,2013,8,10.0,0.0,7.0,2.0,0.0,1.0,20.0,1,1,0,2,8,4,0,0,0,0,0,0,0
426,1340,1986,28,Young Adults,Undergraduate,2,92910.0,Middle,2014-04-24,66,Thursday,April,2014,42,551.0,137.0,792.0,179.0,103.0,33.0,1795.0,1,6,7,13,1,27,0,1,1,1,0,3,0
427,8746,1989,25,Young Adults,Undergraduate,3,75433.0,Middle,2014-04-05,85,Saturday,April,2014,28,800.0,0.0,297.0,0.0,34.0,57.0,1188.0,2,2,5,10,6,19,0,1,0,1,0,2,0
428,5987,1989,25,Young Adults,Postgraduate,3,10404.0,Poor,2014-05-04,56,Sunday,May,2014,52,2.0,2.0,11.0,10.0,6.0,12.0,43.0,2,1,0,4,5,7,0,0,0,0,0,0,0
429,3767,1968,46,Middle-aged,Undergraduate,3,61314.0,Middle,2013-04-25,430,Thursday,April,2013,1,378.0,0.0,189.0,97.0,172.0,172.0,1008.0,2,5,5,12,3,24,0,0,0,0,0,0,0
430,3725,1961,53,Middle-aged,Postgraduate,1,84865.0,Middle,2013-05-09,416,Thursday,May,2013,1,1248.0,16.0,349.0,43.0,16.0,16.0,1688.0,1,2,4,9,4,16,0,1,1,1,1,4,0
431,4324,1989,25,Young Adults,Undergraduate,3,42387.0,Lower Middle,2012-10-29,608,Monday,October,2012,42,235.0,0.0,235.0,19.0,4.0,191.0,684.0,5,8,1,7,8,21,0,0,0,0,0,0,0
432,238,1967,47,Middle-aged,Postgraduate,4,67309.0,Middle,2013-01-23,522,Wednesday,January,2013,76,515.0,47.0,181.0,149.0,95.0,95.0,1082.0,15,9,6,9,7,39,0,0,0,0,0,0,0
433,6694,1964,50,Middle-aged,Undergraduate,3,75236.0,Middle,2013-11-25,216,Monday,November,2013,27,438.0,66.0,400.0,12.0,38.0,114.0,1068.0,1,8,3,13,4,25,0,0,0,0,0,0,0
434,498,1970,44,Middle-aged,Undergraduate,2,30015.0,Lower Middle,2014-02-02,147,Sunday,February,2014,28,25.0,0.0,22.0,2.0,3.0,5.0,57.0,2,1,0,4,5,7,0,0,0,0,0,0,0
435,9347,1956,58,Middle-aged,Postgraduate,3,50943.0,Middle,2013-06-21,373,Friday,June,2013,49,31.0,0.0,7.0,2.0,0.0,6.0,46.0,1,1,0,3,5,5,0,0,0,0,0,0,0
436,9699,1966,48,Middle-aged,Undergraduate,2,67272.0,Middle,2013-12-21,190,Saturday,December,2013,12,357.0,35.0,271.0,28.0,28.0,14.0,733.0,3,6,2,12,5,23,0,0,0,0,0,0,0
437,10664,1949,65,Old,Postgraduate,2,51529.0,Middle,2013-09-07,295,Saturday,September,2013,14,400.0,4.0,35.0,6.0,0.0,22.0,467.0,2,9,1,5,8,17,0,0,0,0,0,0,0
438,5455,1971,43,Middle-aged,Postgraduate,3,32011.0,Lower Middle,2013-08-22,311,Thursday,August,2013,89,99.0,0.0,15.0,2.0,1.0,5.0,122.0,3,2,1,4,7,10,0,0,0,0,0,0,0
439,456,1986,28,Young Adults,Postgraduate,3,7500.0,Poor,2013-02-07,507,Thursday,February,2013,96,1.0,11.0,5.0,4.0,6.0,9.0,36.0,2,2,0,3,8,7,0,0,0,0,0,0,0
440,5012,1989,25,Young Adults,Undergraduate,3,28691.0,Poor,2013-07-04,360,Thursday,July,2013,56,5.0,4.0,13.0,8.0,0.0,4.0,34.0,1,1,0,3,8,5,0,0,0,0,0,0,0
441,7495,1948,66,Old,Postgraduate,3,56223.0,Middle,2013-12-20,191,Friday,December,2013,72,77.0,28.0,31.0,16.0,0.0,4.0,156.0,2,2,1,5,4,10,0,0,0,0,0,0,0
442,5029,1946,68,Old,Undergraduate,2,18100.0,Poor,2013-08-06,327,Tuesday,August,2013,14,3.0,1.0,2.0,4.0,3.0,1.0,14.0,1,0,0,3,5,4,0,0,0,0,0,0,0
444,2106,1974,40,Middle-aged,Postgraduate,2,20130.0,Poor,2014-03-17,104,Monday,March,2014,99,0.0,6.0,3.0,7.0,6.0,12.0,34.0,1,1,0,3,8,5,0,0,0,0,0,0,0
445,10364,1959,55,Middle-aged,Undergraduate,1,23295.0,Poor,2013-07-13,351,Saturday,July,2013,72,0.0,0.0,1.0,2.0,12.0,5.0,20.0,1,1,0,2,8,4,0,0,0,0,0,0,0
446,5954,1972,42,Middle-aged,Postgraduate,2,42618.0,Lower Middle,2013-10-09,263,Wednesday,October,2013,92,76.0,14.0,74.0,13.0,5.0,10.0,192.0,2,5,0,4,8,11,0,0,0,0,0,0,0
447,1137,1964,50,Middle-aged,Undergraduate,1,81246.0,Middle,2013-12-29,182,Sunday,December,2013,87,398.0,190.0,537.0,61.0,156.0,37.0,1379.0,1,4,5,7,1,17,1,0,0,1,0,2,0
448,2541,1976,38,Young Adults,Undergraduate,3,24027.0,Poor,2013-06-09,385,Sunday,June,2013,7,14.0,7.0,11.0,11.0,0.0,5.0,48.0,2,2,0,3,8,7,0,0,0,0,0,0,0
449,1142,1953,61,Old,Postgraduate,3,55707.0,Middle,2013-12-22,189,Sunday,December,2013,91,208.0,7.0,82.0,30.0,66.0,35.0,428.0,2,3,2,9,3,16,0,0,0,0,0,0,0
450,2276,1955,59,Middle-aged,Undergraduate,2,57959.0,Middle,2013-05-02,423,Thursday,May,2013,71,430.0,16.0,322.0,43.0,24.0,33.0,868.0,5,4,7,11,3,27,0,0,0,0,0,0,0
451,2807,1969,45,Middle-aged,Undergraduate,3,56796.0,Middle,2013-02-16,498,Saturday,February,2013,24,656.0,38.0,161.0,62.0,47.0,37.0,1001.0,3,8,9,7,7,27,0,0,0,0,0,0,0
452,6471,1971,43,Middle-aged,Postgraduate,2,36230.0,Lower Middle,2013-10-17,255,Thursday,October,2013,17,14.0,2.0,30.0,8.0,2.0,3.0,59.0,1,2,0,4,5,7,0,0,0,0,0,0,0
453,6131,1980,34,Young Adults,Postgraduate,4,70829.0,Middle,2013-12-01,210,Sunday,December,2013,87,141.0,70.0,106.0,72.0,19.0,23.0,431.0,2,4,2,8,3,16,0,0,0,0,0,0,0
454,6233,1976,38,Young Adults,Undergraduate,3,65991.0,Middle,2012-09-07,660,Friday,September,2012,21,507.0,19.0,364.0,25.0,47.0,9.0,971.0,3,9,5,10,7,27,0,0,0,0,0,0,0
455,4148,1972,42,Middle-aged,Undergraduate,5,38988.0,Lower Middle,2012-08-20,678,Monday,August,2012,90,164.0,24.0,103.0,12.0,3.0,42.0,348.0,7,5,1,6,8,19,0,0,0,0,0,0,0
456,4947,1966,48,Middle-aged,Postgraduate,1,89572.0,Middle,2012-09-15,652,Saturday,September,2012,44,606.0,24.0,974.0,197.0,194.0,64.0,2059.0,1,7,7,9,4,24,0,1,0,1,0,2,0
457,3225,1984,30,Young Adults,Postgraduate,3,42207.0,Lower Middle,2013-04-01,454,Monday,April,2013,71,116.0,11.0,72.0,3.0,17.0,46.0,265.0,4,4,1,5,6,14,1,0,0,0,0,1,0
458,7540,1952,62,Old,Undergraduate,3,50300.0,Middle,2014-05-25,35,Sunday,May,2014,52,143.0,15.0,60.0,24.0,23.0,5.0,270.0,2,2,1,8,2,13,0,0,0,0,0,0,0
459,10648,1982,32,Young Adults,Postgraduate,2,66664.0,Middle,2012-09-25,642,Tuesday,September,2012,78,398.0,96.0,447.0,220.0,96.0,32.0,1289.0,1,5,7,6,3,19,0,0,0,0,0,0,0
460,1992,1964,50,Middle-aged,Undergraduate,3,60597.0,Middle,2014-01-01,179,Wednesday,January,2014,2,522.0,0.0,257.0,32.0,16.0,66.0,893.0,4,2,2,8,7,16,0,0,0,1,0,1,0
461,7851,1949,65,Old,Undergraduate,1,70165.0,Middle,2013-09-22,280,Sunday,September,2013,60,161.0,0.0,253.0,199.0,191.0,122.0,926.0,1,3,7,11,1,22,0,0,0,0,0,0,0
462,8594,1958,56,Middle-aged,Postgraduate,2,50520.0,Middle,2014-01-28,152,Tuesday,January,2014,25,112.0,0.0,6.0,2.0,1.0,14.0,135.0,2,3,1,3,6,9,0,0,0,0,0,0,0
464,2815,1975,39,Young Adults,Undergraduate,3,33183.0,Lower Middle,2014-02-24,125,Monday,February,2014,46,7.0,5.0,39.0,17.0,15.0,37.0,120.0,2,4,0,3,7,9,0,0,0,0,0,0,0
465,2416,1969,45,Middle-aged,Postgraduate,1,66582.0,Middle,2014-03-03,118,Monday,March,2014,83,789.0,25.0,420.0,16.0,38.0,0.0,1288.0,1,2,8,9,1,20,0,0,0,0,0,0,0
466,7999,1955,59,Middle-aged,Postgraduate,2,75261.0,Middle,2013-04-23,432,Tuesday,April,2013,17,1239.0,17.0,413.0,23.0,34.0,17.0,1743.0,1,5,6,5,2,17,0,1,1,0,0,2,0
467,9213,1970,44,Middle-aged,Undergraduate,2,31880.0,Lower Middle,2012-10-31,606,Wednesday,October,2012,13,4.0,1.0,5.0,2.0,0.0,3.0,15.0,1,1,0,2,8,4,0,0,0,0,0,0,0
468,9697,1951,63,Old,Undergraduate,4,53790.0,Middle,2014-03-06,115,Thursday,March,2014,86,335.0,42.0,127.0,28.0,5.0,5.0,542.0,3,7,2,8,6,20,0,0,0,0,0,0,0
469,3916,1971,43,Middle-aged,Postgraduate,3,49269.0,Lower Middle,2012-08-15,683,Wednesday,August,2012,92,639.0,8.0,166.0,11.0,8.0,58.0,890.0,3,7,3,12,7,25,0,0,0,0,0,0,0
470,2021,1975,39,Young Adults,Undergraduate,3,61456.0,Middle,2013-03-27,459,Wednesday,March,2013,47,563.0,76.0,384.0,84.0,192.0,89.0,1388.0,4,6,10,13,4,33,0,0,0,0,0,0,0
471,1581,1980,34,Young Adults,Undergraduate,3,37406.0,Lower Middle,2013-10-10,262,Thursday,October,2013,18,2.0,0.0,8.0,2.0,2.0,3.0,17.0,1,1,0,2,8,4,0,0,0,0,0,0,0
472,564,1981,33,Young Adults,Postgraduate,3,56937.0,Middle,2012-08-04,694,Saturday,August,2012,81,746.0,8.0,125.0,11.0,8.0,8.0,906.0,7,8,6,9,6,30,0,1,0,0,0,1,0
473,6619,1978,36,Young Adults,Undergraduate,4,38415.0,Lower Middle,2013-01-02,543,Wednesday,January,2013,91,22.0,1.0,13.0,4.0,0.0,4.0,44.0,2,1,0,3,7,6,0,0,0,0,0,0,0
474,9081,1988,26,Young Adults,Undergraduate,2,20518.0,Poor,2014-05-18,42,Sunday,May,2014,58,4.0,1.0,6.0,4.0,1.0,9.0,25.0,1,1,1,2,5,5,0,0,0,0,0,0,0
475,178,1956,58,Middle-aged,Undergraduate,3,62503.0,Middle,2013-02-18,496,Monday,February,2013,40,478.0,0.0,193.0,110.0,75.0,117.0,973.0,4,8,3,11,5,26,0,0,0,0,0,0,0
476,916,1972,42,Middle-aged,Postgraduate,3,41644.0,Lower Middle,2014-05-09,51,Friday,May,2014,67,20.0,3.0,4.0,2.0,0.0,2.0,31.0,2,1,0,3,3,6,0,0,0,0,0,0,0
477,5512,1977,37,Young Adults,Postgraduate,3,55842.0,Middle,2014-05-23,37,Friday,May,2014,19,451.0,0.0,39.0,0.0,4.0,24.0,518.0,1,7,1,8,5,17,0,0,0,0,0,0,0
478,8970,1972,42,Middle-aged,Postgraduate,3,62010.0,Middle,2012-10-23,614,Tuesday,October,2012,93,371.0,22.0,39.0,6.0,0.0,92.0,530.0,4,6,2,7,5,19,0,0,0,0,0,0,0
479,10581,1977,37,Young Adults,Undergraduate,3,41124.0,Lower Middle,2012-10-31,606,Wednesday,October,2012,41,281.0,7.0,84.0,15.0,0.0,119.0,506.0,7,7,3,4,8,21,0,0,0,0,0,0,0
480,5300,1973,41,Middle-aged,Postgraduate,3,38961.0,Lower Middle,2013-12-30,181,Monday,December,2013,60,19.0,7.0,19.0,0.0,1.0,24.0,70.0,1,2,1,2,7,6,0,0,0,0,0,0,0
481,5154,1972,42,Middle-aged,Postgraduate,2,37760.0,Lower Middle,2013-08-11,322,Sunday,August,2013,54,26.0,3.0,13.0,2.0,10.0,0.0,54.0,1,2,0,3,6,6,0,0,0,0,0,0,0
482,8346,1974,40,Middle-aged,Undergraduate,2,32233.0,Lower Middle,2012-08-19,679,Sunday,August,2012,26,138.0,15.0,35.0,25.0,11.0,72.0,296.0,2,6,2,2,9,12,1,0,0,0,0,1,0
483,1676,1975,39,Young Adults,Undergraduate,3,43057.0,Lower Middle,2013-10-30,242,Wednesday,October,2013,30,213.0,2.0,44.0,0.0,2.0,5.0,266.0,4,4,2,5,5,15,0,0,0,0,0,0,0
484,9286,1960,54,Middle-aged,Postgraduate,2,83151.0,Middle,2012-10-10,627,Wednesday,October,2012,93,407.0,28.0,100.0,120.0,74.0,18.0,747.0,1,5,9,4,3,19,0,0,0,0,0,0,0
485,2426,1964,50,Middle-aged,Postgraduate,1,78825.0,Middle,2012-09-14,653,Friday,September,2012,35,483.0,74.0,114.0,169.0,37.0,18.0,895.0,1,5,10,13,3,29,0,0,0,0,0,0,0
486,5172,1976,38,Young Adults,Postgraduate,3,65104.0,Middle,2013-11-14,227,Thursday,November,2013,4,738.0,0.0,232.0,13.0,20.0,50.0,1053.0,2,3,5,7,7,17,0,0,0,0,0,0,0
487,5562,1974,40,Middle-aged,Undergraduate,3,60093.0,Middle,2013-06-26,368,Wednesday,June,2013,92,502.0,12.0,109.0,16.0,6.0,90.0,735.0,2,7,2,10,6,21,0,0,0,0,0,0,0
488,3436,1969,45,Middle-aged,Undergraduate,3,14045.0,Poor,2014-01-26,154,Sunday,January,2014,24,11.0,0.0,5.0,2.0,1.0,1.0,20.0,1,1,0,3,7,5,0,0,0,0,0,0,0
489,3921,1952,62,Old,Postgraduate,1,28457.0,Poor,2012-10-28,609,Sunday,October,2012,96,24.0,1.0,108.0,29.0,29.0,14.0,205.0,1,4,1,4,8,10,0,0,0,0,0,0,0
490,3403,1958,56,Middle-aged,Postgraduate,3,78952.0,Middle,2012-09-24,643,Monday,September,2012,11,1170.0,19.0,594.0,99.0,76.0,134.0,2092.0,2,2,5,12,6,21,0,0,0,0,0,0,0
491,22,1976,38,Young Adults,Undergraduate,2,46310.0,Lower Middle,2012-12-03,573,Monday,December,2012,99,185.0,2.0,88.0,15.0,5.0,14.0,309.0,2,6,1,5,8,14,0,0,0,0,0,0,0
492,10965,1955,59,Middle-aged,Undergraduate,2,76005.0,Middle,2013-02-22,492,Friday,February,2013,72,983.0,20.0,389.0,240.0,50.0,40.0,1722.0,1,3,5,13,6,22,0,0,0,1,0,1,0
493,9426,1964,50,Middle-aged,Postgraduate,2,58308.0,Middle,2013-01-12,533,Saturday,January,2013,77,691.0,0.0,69.0,10.0,0.0,130.0,900.0,4,2,6,3,8,15,0,0,0,0,0,0,0
494,6605,1944,70,Old,Postgraduate,1,55614.0,Middle,2013-11-27,214,Wednesday,November,2013,85,504.0,13.0,131.0,8.0,0.0,26.0,682.0,1,9,4,6,7,20,0,1,0,0,0,1,0
495,3136,1962,52,Middle-aged,Postgraduate,2,59432.0,Middle,2013-04-13,442,Saturday,April,2013,88,317.0,25.0,265.0,25.0,19.0,12.0,663.0,3,5,3,11,5,22,0,0,0,0,0,0,0
496,8737,1978,36,Young Adults,Undergraduate,2,55563.0,Middle,2014-04-05,85,Saturday,April,2014,22,29.0,1.0,9.0,2.0,0.0,2.0,43.0,1,2,0,3,3,6,0,0,0,0,0,0,0
497,11088,1971,43,Middle-aged,Postgraduate,3,78642.0,Middle,2013-04-21,434,Sunday,April,2013,83,1396.0,0.0,322.0,46.0,35.0,17.0,1816.0,1,4,9,4,6,18,0,0,0,0,0,0,0
498,716,1949,65,Old,Postgraduate,3,67911.0,Middle,2014-05-22,38,Thursday,May,2014,63,529.0,0.0,356.0,63.0,28.0,0.0,976.0,3,6,7,11,3,27,0,0,0,0,0,0,0
499,466,1944,70,Old,Undergraduate,2,65275.0,Middle,2013-04-03,452,Wednesday,April,2013,9,388.0,14.0,218.0,91.0,14.0,21.0,746.0,1,4,3,13,2,21,0,0,0,0,0,0,0
500,9135,1950,64,Old,Undergraduate,4,27203.0,Poor,2012-08-06,692,Monday,August,2012,92,13.0,2.0,21.0,4.0,0.0,24.0,64.0,2,1,1,2,8,6,0,0,0,0,0,0,0
501,10623,1961,53,Middle-aged,Postgraduate,3,48330.0,Lower Middle,2013-11-15,226,Friday,November,2013,2,28.0,0.0,4.0,0.0,0.0,0.0,32.0,1,1,0,3,5,5,0,0,0,0,0,0,0
502,8151,1990,24,Young Adults,Basic,2,24279.0,Poor,2012-12-29,547,Saturday,December,2012,6,16.0,36.0,21.0,20.0,62.0,108.0,263.0,1,4,1,3,8,9,0,0,0,0,0,0,0
503,5140,1985,29,Young Adults,Postgraduate,3,64355.0,Middle,2012-08-24,674,Friday,August,2012,66,1047.0,0.0,140.0,67.0,38.0,153.0,1445.0,2,4,3,12,8,21,0,0,0,0,0,0,0
505,4945,1953,61,Old,Undergraduate,1,53653.0,Middle,2012-11-07,599,Wednesday,November,2012,29,815.0,10.0,239.0,28.0,10.0,108.0,1210.0,2,10,4,12,6,28,0,0,0,0,0,0,0
506,10584,1976,38,Young Adults,Undergraduate,3,65665.0,Middle,2013-12-02,209,Monday,December,2013,77,225.0,162.0,387.0,106.0,36.0,29.0,945.0,1,5,10,8,3,24,0,0,0,0,0,0,0
507,6071,1989,25,Young Adults,Undergraduate,1,81217.0,Middle,2013-07-19,345,Friday,July,2013,77,493.0,70.0,324.0,146.0,40.0,84.0,1157.0,1,3,7,11,1,22,0,0,0,0,0,0,0
508,3386,1992,22,Young Adults,Undergraduate,2,34935.0,Lower Middle,2013-06-21,373,Friday,June,2013,71,34.0,4.0,66.0,3.0,10.0,20.0,137.0,1,2,1,4,7,8,0,0,0,0,0,0,0
509,8939,1959,55,Middle-aged,Undergraduate,2,61250.0,Middle,2012-12-16,560,Sunday,December,2012,49,382.0,138.0,65.0,60.0,26.0,59.0,730.0,6,5,2,12,5,25,0,0,0,0,0,0,0
510,9925,1981,33,Young Adults,Postgraduate,3,39665.0,Lower Middle,2013-05-25,400,Saturday,May,2013,97,127.0,1.0,56.0,0.0,1.0,31.0,216.0,3,4,2,3,7,12,1,0,0,0,0,1,0
511,4320,1979,35,Young Adults,Undergraduate,2,60152.0,Middle,2013-03-28,458,Thursday,March,2013,6,325.0,83.0,300.0,86.0,58.0,91.0,943.0,1,6,4,12,3,23,0,0,0,0,0,0,0
512,5389,1964,50,Middle-aged,Undergraduate,4,48920.0,Lower Middle,2013-10-20,252,Sunday,October,2013,93,238.0,17.0,68.0,8.0,10.0,6.0,347.0,3,6,2,5,7,16,0,1,0,0,0,1,0
513,6036,1959,55,Middle-aged,Postgraduate,2,89120.0,Middle,2014-03-17,104,Monday,March,2014,78,1168.0,92.0,408.0,72.0,129.0,55.0,1924.0,1,5,6,7,1,19,0,0,1,0,0,1,0
514,182,1946,68,Old,Postgraduate,3,44124.0,Lower Middle,2013-05-11,414,Saturday,May,2013,62,284.0,0.0,55.0,0.0,6.0,52.0,397.0,4,6,2,5,8,17,0,0,0,0,0,0,0
515,203,1975,39,Young Adults,Postgraduate,1,81169.0,Middle,2013-04-14,441,Sunday,April,2013,47,1288.0,20.0,613.0,80.0,61.0,27.0,2089.0,1,5,7,9,2,22,0,0,0,0,0,0,0
516,11025,1961,53,Middle-aged,Undergraduate,4,36443.0,Lower Middle,2013-02-03,511,Sunday,February,2013,9,65.0,0.0,46.0,4.0,3.0,20.0,138.0,4,3,1,3,8,11,0,0,0,0,0,0,0
517,10203,1990,24,Young Adults,Undergraduate,2,26095.0,Poor,2013-06-30,364,Sunday,June,2013,77,11.0,7.0,9.0,3.0,1.0,11.0,42.0,1,1,0,3,7,5,0,0,0,0,0,0,0
518,4607,1959,55,Middle-aged,Undergraduate,2,71367.0,Middle,2013-08-23,310,Friday,August,2013,24,227.0,23.0,389.0,42.0,21.0,75.0,777.0,1,4,5,7,2,17,0,0,0,0,0,0,0
519,3711,1944,70,Old,Postgraduate,2,80184.0,Middle,2014-03-01,120,Saturday,March,2014,19,1035.0,134.0,670.0,25.0,38.0,0.0,1902.0,1,6,3,10,3,20,0,0,1,1,0,2,0
520,3696,1965,49,Middle-aged,Undergraduate,3,30630.0,Lower Middle,2014-01-27,153,Monday,January,2014,67,27.0,1.0,12.0,2.0,0.0,10.0,52.0,2,2,0,3,7,7,0,0,0,0,0,0,0
521,2532,1987,27,Young Adults,Postgraduate,1,73454.0,Middle,2014-03-01,120,Saturday,March,2014,95,982.0,73.0,351.0,56.0,14.0,175.0,1651.0,1,2,4,6,5,13,1,0,0,0,0,1,0
522,9214,1991,23,Young Adults,Undergraduate,2,42691.0,Lower Middle,2013-08-16,317,Friday,August,2013,48,179.0,2.0,64.0,38.0,17.0,58.0,358.0,1,5,1,6,5,13,0,0,0,0,0,0,0
523,4943,1953,61,Old,Undergraduate,2,70503.0,Middle,2012-09-30,637,Sunday,September,2012,73,1379.0,33.0,216.0,0.0,33.0,66.0,1727.0,1,2,4,9,6,16,0,1,1,0,0,2,0
524,35,1987,27,Young Adults,Undergraduate,3,25545.0,Poor,2012-09-08,659,Saturday,September,2012,35,32.0,1.0,64.0,16.0,12.0,85.0,210.0,3,2,2,3,6,10,0,0,0,0,0,0,0
525,2258,1986,28,Young Adults,Undergraduate,3,32880.0,Lower Middle,2012-12-04,572,Tuesday,December,2012,76,8.0,4.0,15.0,7.0,6.0,2.0,42.0,1,1,0,3,8,5,0,0,0,0,0,0,0
526,4322,1958,56,Middle-aged,Postgraduate,2,77863.0,Middle,2013-11-27,214,Wednesday,November,2013,20,881.0,38.0,319.0,16.0,25.0,12.0,1291.0,1,4,5,10,2,20,0,0,0,0,0,0,0
527,713,1977,37,Young Adults,Postgraduate,2,50353.0,Middle,2014-06-08,21,Sunday,June,2014,72,141.0,15.0,153.0,67.0,31.0,35.0,442.0,1,4,4,6,3,15,0,0,0,0,0,0,0
528,4702,1964,50,Middle-aged,Undergraduate,1,61839.0,Middle,2012-08-12,686,Sunday,August,2012,20,1000.0,155.0,379.0,224.0,17.0,120.0,1895.0,1,4,8,4,8,17,0,0,0,0,0,0,0
529,3281,1960,54,Middle-aged,Postgraduate,4,49154.0,Lower Middle,2013-11-03,238,Sunday,November,2013,69,206.0,10.0,67.0,30.0,27.0,71.0,411.0,6,4,1,8,6,19,0,0,0,0,0,0,0
530,702,1975,39,Young Adults,Postgraduate,2,47682.0,Lower Middle,2013-02-15,499,Friday,February,2013,80,162.0,61.0,83.0,97.0,57.0,61.0,521.0,4,4,3,8,5,19,0,0,0,0,0,0,0
531,2004,1969,45,Middle-aged,Undergraduate,2,72679.0,Middle,2013-09-18,284,Wednesday,September,2013,65,619.0,54.0,260.0,127.0,54.0,54.0,1168.0,1,4,7,5,1,17,0,0,0,0,0,0,0
532,4769,1977,37,Young Adults,Postgraduate,4,57954.0,Middle,2014-06-18,11,Wednesday,June,2014,52,456.0,4.0,24.0,0.0,0.0,9.0,493.0,7,8,2,6,7,23,0,1,0,0,0,1,0
533,4437,1962,52,Middle-aged,Undergraduate,4,65316.0,Middle,2013-04-24,431,Wednesday,April,2013,65,112.0,6.0,92.0,3.0,9.0,38.0,260.0,2,3,2,5,4,12,0,0,0,0,0,0,0
534,8724,1982,32,Young Adults,Undergraduate,2,28567.0,Poor,2013-06-17,377,Monday,June,2013,57,11.0,3.0,22.0,2.0,2.0,6.0,46.0,2,2,0,3,6,7,0,0,0,0,0,0,0
535,10741,1951,63,Old,Postgraduate,3,47352.0,Lower Middle,2013-04-11,444,Thursday,April,2013,70,172.0,12.0,112.0,8.0,0.0,15.0,319.0,4,6,1,5,7,16,0,0,0,0,0,0,0
536,1991,1967,47,Middle-aged,Undergraduate,3,44931.0,Lower Middle,2014-01-18,162,Saturday,January,2014,0,78.0,0.0,11.0,0.0,0.0,7.0,96.0,1,2,1,3,5,7,0,0,0,0,0,0,0
537,6931,1967,47,Middle-aged,Undergraduate,1,76982.0,Middle,2014-02-15,134,Saturday,February,2014,19,464.0,151.0,292.0,65.0,60.0,30.0,1062.0,1,8,3,4,4,16,0,0,1,0,0,1,0
538,11096,1952,62,Old,Postgraduate,3,57247.0,Middle,2013-08-08,325,Thursday,August,2013,50,99.0,4.0,32.0,37.0,54.0,6.0,232.0,2,2,1,7,2,12,0,0,0,0,0,0,0
539,304,1981,33,Young Adults,Postgraduate,2,22944.0,Poor,2013-12-23,188,Monday,December,2013,67,19.0,3.0,19.0,4.0,5.0,26.0,76.0,3,3,0,3,7,9,0,0,0,0,0,0,0
540,3665,1977,37,Young Adults,Postgraduate,3,25315.0,Poor,2013-11-07,234,Thursday,November,2013,46,1.0,9.0,8.0,11.0,3.0,22.0,54.0,3,3,0,3,8,9,0,0,0,0,0,0,0
541,10591,1969,45,Middle-aged,Undergraduate,2,43638.0,Lower Middle,2012-08-06,692,Monday,August,2012,37,63.0,10.0,83.0,7.0,19.0,19.0,201.0,2,4,1,4,7,11,0,0,0,0,0,0,0
542,5036,1984,30,Young Adults,Postgraduate,2,42710.0,Lower Middle,2012-11-28,578,Wednesday,November,2012,38,252.0,3.0,42.0,4.0,3.0,102.0,406.0,2,4,5,3,6,14,0,0,0,0,0,0,0
543,5547,1982,32,Young Adults,Postgraduate,2,84169.0,Middle,2013-08-07,326,Wednesday,August,2013,9,1478.0,19.0,403.0,0.0,19.0,0.0,1919.0,1,7,6,6,3,20,0,1,1,0,0,2,0
544,7822,1976,38,Young Adults,Undergraduate,3,54058.0,Middle,2013-06-04,390,Tuesday,June,2013,56,198.0,18.0,252.0,32.0,108.0,54.0,662.0,2,4,6,8,3,20,0,0,0,0,0,0,0
545,8541,1990,24,Young Adults,Postgraduate,3,24683.0,Poor,2014-03-08,113,Saturday,March,2014,98,8.0,4.0,10.0,6.0,7.0,6.0,41.0,2,2,0,4,5,8,0,0,0,0,0,0,0
546,10955,1964,50,Middle-aged,Undergraduate,1,85620.0,Middle,2014-01-07,173,Tuesday,January,2014,68,416.0,46.0,925.0,60.0,107.0,46.0,1600.0,1,3,6,4,1,14,0,0,0,0,0,0,0
547,4368,1980,34,Young Adults,Undergraduate,3,47850.0,Lower Middle,2013-12-03,208,Tuesday,December,2013,72,42.0,7.0,43.0,20.0,12.0,10.0,134.0,1,3,0,4,6,8,0,0,0,0,0,0,0
548,9671,1968,46,Middle-aged,Undergraduate,4,19514.0,Poor,2014-01-26,154,Sunday,January,2014,47,14.0,3.0,21.0,2.0,1.0,28.0,69.0,4,3,1,2,8,10,1,0,0,0,0,1,0
549,2256,1973,41,Middle-aged,Postgraduate,4,27159.0,Poor,2014-03-29,92,Saturday,March,2014,33,17.0,0.0,3.0,0.0,0.0,1.0,21.0,2,1,0,3,6,6,0,0,0,0,0,0,0
550,4279,1963,51,Middle-aged,Postgraduate,3,39548.0,Lower Middle,2014-03-31,90,Monday,March,2014,87,15.0,4.0,10.0,3.0,4.0,18.0,54.0,2,1,1,3,3,7,0,0,0,0,0,0,0
